student_application_id,status,transaction_id,mc_gross,received_at,invoice,currency,params
3,In-Progress,5211241621,440,nil,28219557,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
4,Denied,5211241622,445,nil,28245046,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
5,Expiered,5211241623,450,nil,28270535,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
6,Failed,5211241624,455,nil,28296024,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
7,Pending,5211241625,460,nil,28321513,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
8,Completed,5211241626,465,nil,28347002,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
9,Completed,5211241627,470,nil,28372491,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
10,Processed,5211241628,475,nil,28397980,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
11,In-Progress,5211241629,480,nil,28423469,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
12,Denied,5211241630,485,nil,28448958,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
13,Expiered,5211241631,490,nil,28474447,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
14,Failed,5211241632,495,nil,28499936,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
15,Pending,5211241633,500,nil,28525425,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
1,Completed,5211241634,505,nil,28550914,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
2,Completed,5211241635,510,nil,28576403,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
3,Processed,5211241636,515,nil,28601892,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
4,In-Progress,5211241637,520,nil,28627381,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
5,Denied,5211241638,525,nil,28652870,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
6,Expiered,5211241639,530,nil,28678359,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
7,Failed,5211241640,535,nil,28703848,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
8,Pending,5211241641,540,nil,28729337,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
9,Completed,5211241642,545,nil,28754826,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
10,Completed,5211241643,550,nil,28780315,USD,"--- !map:ActiveSupport::HashWithIndifferentAccess \ntest_ipn: \""1\""\npayment_type: echeck\npayment_date: 07:29:52 Nov 24, 2012 PST\npayment_status: Pending\npending_reason: echeck\naddress_status: confirmed\npayer_status: verified\nfirst_name: John\nlast_name: Smith\npayer_email: buyer@paypalsandbox.com\npayer_id: TESTBUYERID01\naddress_name: John Smith\naddress_country: United States\naddress_country_code: US\naddress_zip: \""95131\""\naddress_state: CA\naddress_city: San Jose\naddress_street: 123, any street\nbusiness: seller@paypalsandbox.com\nreceiver_email: seller@paypalsandbox.com\nreceiver_id: TESTSELLERID1\nresidence_country: US\nitem_name: gilberto\nitem_number: AK-1234\nquantity: \""1\""\nshipping: \""3.04\""\ntax: \""2.02\""\nmc_currency: USD\nmc_fee: \""0.44\""\nmc_gross: \""200\""\ntxn_type: web_accept\ntxn_id: \""5211241529\""\nnotify_version: \""2.1\""\ncustom: xyz123\ninvoice: abc1234\ncharset: windows-1252\nverify_sign: A3U7NOTi5cc6VneLyt5cQ5OV8nF3Ae7OSbINhQVpFK2MRtXxzpeLjqb7\naction: ipn\ncontroller: donations\n"
